danc,baby,heal,love
0.7340817455118867,0.5253136276670479,0.2747912667176531,0.14760125455956777
0.7220140395461719,0.5564352297954751,0.18391111895452225,0.23519168875925114
0.7474319739280748,0.6030197661457306,0.20978026416843204,0.14737685397258132
0.6688956058941178,0.43862291707736817,0.273792889136178,0.07910092448950612
0.7013580830307248,0.5563333390016034,0.16916895781091917,0.05873164823982039
0.7474389259457362,0.5007001387795043,0.17923863591207337,0.08885658518490548
0.7675190024284172,0.5540243338317922,0.13172268095506945,0.013413992384274818
0.7267063870951499,0.4514890026953789,0.25464032549934834,0.26583937002460273
0.6855198509163123,0.5085914950570208,0.36601546683134684,0.25687382816765153
0.6938570480996731,0.5196076006928423,0.2319916089718264,0.19196901678797726
0.7901111220599082,0.5004031309607977,0.24297858427501415,0.27550556324448594
0.7314330853627267,0.4456909881686988,0.2743468460845163,0.10183309369238544
0.7252127218067334,0.5378486658092856,0.18955617901147745,0.19173697663182107
0.7233695598239793,0.4234095038995789,0.24471520080416645,0.12133972274984373
0.725112765099373,0.5248069237939513,0.22978050075215084,0.14516849694221348
0.7195985197136716,0.4270253554161309,0.1893349767143342,0.1275206326850422
0.714813298397994,0.5557193119051085,0.16096232922003625,0.2375560993253582
0.6867496335503741,0.4885949774893147,0.08627298636551169,0.1545016736592894
0.7093927945315687,0.5331195282079003,0.25851597633768786,0.069382407473986
0.7070098614105674,0.5003044580765634,0.24880038391019435,0.13901605931971256
0.7361602920528642,0.608190516022901,0.18358121157686474,0.080182105213813
0.7391656593169099,0.4323991699241089,0.2786604888099399,0.0879551311535763
0.695191914215777,0.5391241170505665,0.23438584726316677,0.03540869817072672
0.7394355722476421,0.4568051623721301,0.2560705205115617,0.14834639253316811
0.7607055719613272,0.4917058667874113,0.17582268216285707,0.03559097448803793
0.7070713520541405,0.49285530412931067,0.2552080297945531,0.058236197964751636
0.6857546643264006,0.5001453674796762,0.26302612727108166,0.049952052879248504
0.7318169749607056,0.4735640862879206,0.07367938052517409,0.17783275469775067
0.7291287381007799,0.4842651920009469,0.2486056252112493,0.007302959666485977
0.7443150559231345,0.42947094466515234,0.1919775986174959,0.09620392742293875
0.6738363623154184,0.5109318833414886,0.3034492340396592,0.22794536223667813
0.7372966698189783,0.5681034275757668,0.18176234882278575,0.0472770933048509
0.7455898782677668,0.5918623837475371,0.2582251770574811,0.06658619312923161
0.7254915125598199,0.4497470724348344,0.20844360086648442,0.20268565588790624
0.727738192857449,0.4989178572431243,0.20597071720772744,0.11323317061940388
0.7815511001294577,0.5650119434135992,0.3669788696771724,0.11762263311004742
0.7007319514563166,0.5215491162422486,0.22802245559487117,0.1331793603081958
0.7245080670819812,0.45663692369564046,0.1832542854868631,0.043011864196380305
0.6987908436402657,0.5584160240704588,0.20514323574742094,0.16996722264115222
0.7232019240065719,0.4795137450991245,0.1515921376320983,0.04470499937669403
0.6865238424332932,0.4315758596443446,0.26501816241062626,0.05259422826721042
0.7149347680951118,0.47099387925486935,0.27961169770194366,0.051221270023649554
0.6881802689416328,0.5245889143769018,0.25755701129088204,0.107506670268909
0.7733658974375452,0.5349345360551481,0.2813217553675165,0.11930799936213603
0.7657794138350684,0.5183473998413534,0.18192157060413286,0.23928600737805192
0.6851643471700223,0.6304484998886992,0.24888207800237233,0.12404685057084708
0.7256705313966015,0.5585337464863667,0.2327843679762997,0.08700202614970019
0.7059925839495105,0.4831122964313906,0.18006151263880874,0.12941757573681345
0.6759993530544115,0.5127348936566386,0.163754086776009,0.19110262095062586
0.6824565848557527,0.5743245663359721,0.24019433950694383,0.17688025910316338
0.7258693247099195,0.4648943441521445,0.24870153808205894,0.14385356512681424
0.7375265170494714,0.4424377130339748,0.1149573186676856,0.14941843201217614
0.713231973660059,0.5034028573328017,0.11869472688041383,0.16835846192961282
0.7477594740229391,0.45152571892478677,0.2215173690452565,-0.007634509951223745
0.7449649257045058,0.49386247930358745,0.22545045755185486,0.09202598863146977
0.7614626975490271,0.44214856932410146,0.20513210163490475,0.1924173382175703
0.7382827277508416,0.5102814809940283,0.32489917118496386,0.1063343451962112
0.811161083590217,0.5438872370607734,0.26069546125740056,0.1507929197100231
0.7325699017316522,0.4203748955017533,0.1591091105439767,0.23360187935500187
0.6458334438434881,0.4384265587119352,0.08059847475042228,0.07573883079201243
0.7094175645510655,0.502336242990665,0.0931213193360406,0.06711804676293881
0.7203147882619176,0.5230759944673758,0.17620199272792017,0.1653696264173642
0.7896580694669935,0.49387445505028055,0.24520812221437835,0.02767613088003205
0.6444698699305056,0.5130567226518505,0.21435600370390018,-0.017464335420144562
0.7217423855590699,0.5806108270560018,0.1083690648261931,0.17080616677687666
0.705920450012592,0.45177991720276217,0.19704781973921356,0.08596633867686743
0.7233811707775144,0.5501082716330621,0.1269848822435541,0.25553505051481445
0.7367555912541817,0.4769989306083074,0.21414814060747334,0.246079117335613
0.7586647743535216,0.4329086834224248,0.2993230016460015,0.2165544527194099
0.7184744937634877,0.4460961981805079,0.3373534919838469,0.17058925809926517
0.7575147545410029,0.5209679886705827,0.23713816482847927,0.09196726956476028
0.7405370572990306,0.4592343806932733,0.23006432854267253,0.21176363197879453
0.7091606210601236,0.4679069404676874,0.2219472450051501,0.13766738961617161
0.7678594160139187,0.5037691126727891,0.15308207638952276,0.1171294328195313
0.6646685151833616,0.45173389163797933,0.296125678605584,0.07098412073219419
0.7262623957085657,0.47266808286056855,0.21964971365610336,0.14524110916690527
0.708422746804024,0.451734520821578,0.2010518304071564,0.10320107757700187
0.770676353678845,0.45343929030217295,0.2269384407212452,0.17597315579085018
0.8043887519603682,0.4782497739200603,0.3037358996278614,0.1522652436025733
0.6860643537337514,0.4431747968182188,0.2225952265545361,0.10916838517846933
0.6495035296620301,0.5896522633357766,0.254501934369263,0.11211315829619974
0.7055067362594594,0.5502623207427635,0.20265674621079227,0.13142487688032983
0.7634986897818334,0.4774726715819882,0.17430503793965055,0.06685982126766508
0.7241698546741676,0.5223247998398877,0.12852467905333093,0.09140576220515331
0.7161545912954818,0.5155531860355818,0.2919140683700008,0.17303407429855408
0.7124979716038619,0.5517961027081318,0.1447002298463934,0.07604253656329023
0.7420640598560202,0.45186477371412587,0.2704905013156991,0.09709120018560093
0.7634443632422487,0.45062324816998495,0.12435316976020963,0.21736594335639775
0.6843066519638101,0.5246835170433486,0.1721719193732118,0.20789007754732114
0.7308128900802032,0.5663520826470132,0.20168235250895,0.27278530631384307
0.7227789527773406,0.475344301569155,0.20907165252813503,0.11293252484803402
0.7486100828555844,0.43619533768583796,0.1844814380383253,0.28090910471004127
0.630788707669926,0.5415980206330065,0.27008459377613064,0.04667422659749689
0.6668281360389556,0.5225587515345668,0.2736299840976375,0.06127140839721027
0.7578793731678857,0.5005193782558355,0.15567939693953986,0.15360390998843437
0.7134074216782982,0.5471768587763812,0.27281539817359113,0.13277935935832713
0.6812627289366358,0.5018558190988311,0.27090391814640774,0.09141454120746188
0.7333736887442803,0.5327073328891455,0.20842386282015504,0.1661950474940322
0.7079834834433786,0.47084377815122597,0.21886852782246488,0.13317973185169205
0.732763081970919,0.4850431130054113,0.22598843178493028,0.2834395510240641
0.757903546458392,0.4341432161559113,0.29340733448171974,0.1614394995073992
0.6930627139913164,0.45393941099313445,0.22408338117720694,0.03406460091123284
0.7273247601478802,0.5405066362685705,0.16681153564865073,-0.04307470590217358
0.7440987205446085,0.46702784339960773,0.19137859812681948,0.06667509208349018
0.6409651534777042,0.5230782396315831,0.2680641664732798,0.13923813560036374
0.7322017528556064,0.5271627938977462,0.1836962770555206,0.08067413183876217
0.7409954852396835,0.526573089802162,0.18620339375456077,0.18142816480418536
0.7256039263922508,0.5533546432549731,0.22790448308430453,0.2091588082398697
0.7498044943100165,0.4238315789908313,0.30211453833562174,0.20532614538189825
0.700011810243771,0.40469395355183263,0.11583555312723157,0.16816156086233872
0.782986473915758,0.4595619672579774,0.22590455043429258,0.05285825593659289
0.7600150983279658,0.5226220574901239,0.23186720151435444,0.20214362383393028
0.6616431773610846,0.45637939045827564,0.36139442792276777,0.0662270580851515
0.7347909451325504,0.4811010216559077,0.2522798015639446,0.13838551534519122
0.7262585840214687,0.5591191775037784,0.20434869382911391,0.19720947556450566
0.7280561377498899,0.48701596910125144,0.2657057898064407,0.26852201050355773
0.763925579238015,0.45822839018521955,0.26594125118974477,0.17637376139210123
0.7051628826977562,0.4985759875731467,0.09427590655178363,0.15171537901204063
0.7646343994640311,0.5819628061857438,0.1572493970409302,0.09747545914157081
0.7395771181255362,0.5371883015740302,0.12029461860535844,0.13627916394405032
0.6997342874214612,0.5490717705718311,0.08744324269597892,0.06520026314274718
0.6759960024394521,0.5466083257356642,0.1994308092238184,0.11578969104267622
0.6500033479694426,0.4805105035437597,0.1620800271650869,0.29570582386189986
0.6811467777220156,0.4703619190268821,0.14518894458697085,0.17644670671343848
0.7288615853635487,0.5079768111398193,0.23011106010218446,0.12868349336329502
0.6311599033916622,0.5186872981424139,0.19646678449076996,0.07518054529997628
0.7345799104758193,0.5631517751452092,0.32076224969596956,0.11910493255974296
0.7352195898863327,0.5434050062163641,0.16640090558155415,0.12411647338830893
0.7801905378157945,0.5013719068204496,0.24869763582988727,0.12024621609047952
0.7477296402347317,0.4910304388575188,0.08592866412571572,0.1900199749632512
0.7213066654127608,0.5133941117640213,0.03923038954193769,0.1107896437227276
0.6847768282600262,0.494229396895987,0.20402832064551266,0.23069228579407536
0.7386235566031921,0.4162563098781132,0.11300879462811322,0.16202391945626868
0.7321488237422812,0.5943760748597807,0.21591670088492831,0.16193332646197814
0.7476131939939508,0.4223295109766248,0.1439190929942171,0.1344309020450173
0.7302407681233517,0.446334270961224,0.23306881398799134,0.1784790806094773
0.7602786351745313,0.618022969485976,0.2612355094240234,0.1508524902738668
0.69134159000189,0.5273052931087768,0.2816614262740553,0.15799937725996668
0.6608899798636931,0.5288208528314283,0.3053885548970179,0.18898972693009156
0.7106323997717687,0.5644345314759003,0.29780757258477947,0.201305743694009
0.7510011093467571,0.41337825867051514,0.3265138655415861,0.21922825275121863
0.7061055691502528,0.45201349674865754,0.12313556524674775,0.2002372136316481
0.744737925343979,0.49436362686586216,0.16793063234203076,0.16350018790210977
0.7352411817756679,0.48350531142403597,0.1330040747384712,0.24554001731852015
0.7428150891286313,0.413804344853812,0.32015700620402515,0.23175086585650279
0.7669209076354379,0.46688091651745406,0.32397117621863236,0.18977120914428325
0.7426815152613565,0.5174178185765983,0.20298833250448478,0.12983192375514213
0.7311535515178382,0.48799719981899586,0.17796989848170125,0.05828906183540016
0.7638313443147363,0.43728283150727965,0.09691943640573249,0.16729730766244852
0.7497670192851285,0.4567682195412149,0.2494907858588624,0.15621508252103158
0.7533550936054907,0.44064880695512565,0.1920482906068611,0.12369779906530698
0.6636043411670336,0.49825474367429506,0.14852205839448077,0.14684161257795755
0.7024192948368326,0.4508175787722849,0.20283402570828524,0.004580870511651404
0.7364262798769489,0.41532942081253116,0.24747848094182526,0.12035001142550948
0.7353905160762058,0.47851837841976047,0.20118733403026595,0.1765790537596521
0.7373948606648196,0.5051683331763749,0.23906868174667423,0.08469219044336676
0.7571663922764409,0.5297041436066392,0.13203106787988375,0.0469705655628985
0.7370550312239719,0.47693778314413793,0.2020358177882385,0.3317667452375491
0.7476971168909049,0.415867531219826,0.17775600277674541,0.19473228774651455
0.6250185424387836,0.4394181371369345,0.1698239064697155,0.11231891911514048
0.7192606845635164,0.49200454897765816,0.15556244860015578,0.1388136859499259
0.7558104539840591,0.45418816498160985,0.1861715511869402,0.1920887438673853
0.7272936969207696,0.5800410695065503,0.23959955284171883,0.12910646078207325
0.7074691062649848,0.5575594308073226,0.12500161945613164,0.20393965200636752
0.6747556958349061,0.527361689632529,0.23276569881149028,0.1006462636857089
0.7048688112291608,0.4456938832526592,0.19520233127955613,0.019270326346871227
0.7173117033134416,0.6096069989065734,0.15614036437053888,0.1592903685535678
0.7282642974031305,0.5381991272428561,0.22552364693705312,0.21751536794549187
0.7135619332755878,0.5199148234499078,0.3455726601815731,0.08175243361531324
0.7124744640833823,0.4334722417789923,0.20635751042628322,0.09151233399659953
0.7304691311819308,0.6178492931218984,0.25340719001149803,0.1026829609516618
0.7015698349011693,0.5594972904555259,0.19489810564129328,0.044543060055741546
0.7005313449165084,0.5083810235522366,0.11472079552030301,0.09882356397101638
0.7803140163459237,0.5692228437073001,0.29437866010962993,0.19231058006841006
0.7181140908016768,0.47454473671089387,0.07603234250519346,0.10283000035709987
0.6832870765667983,0.5294421170103634,0.2898975099342085,0.2330737316848625
0.7272519951157903,0.5984142893928069,0.2070540316962156,0.278159863795545
0.7038853940015088,0.5674265606117642,0.08828289558128147,0.11718697998646749
0.7713023777521285,0.575338911086402,0.1874769175753292,0.0966607282791301
0.7588577162704674,0.4611922930420725,0.1601721342529915,0.10251359448490846
0.7322385604198401,0.5738873430134669,0.25251142966105805,0.19854736730368658
0.7313230971228523,0.40607262918518877,0.08940060607681505,0.2574873031127405
0.7476213459583229,0.5007845644671867,0.2745439286991461,0.22069192704279159
0.68709148325109215,0.48923498179693875,0.1972637010599884,0.05842995057005697
0.6500864720253222,0.4313475842612007,0.27146980049611963,0.19396499024477
0.6824814349063101,0.44341435094604975,0.2977249828829548,0.04923996282154107
0.6842295075432057,0.4474408733024769,0.17145114540772177,0.16431556143628193
0.742160992960275,0.6009091398356132,0.2028314919610112,0.0933286796505772
0.7465515106424916,0.5237499495824227,0.3302269641537408,-0.013782001358288807
0.7094945986934722,0.5405582579097375,0.13197703474434422,0.09155850827466885
0.7439366865121834,0.5738251759573408,0.1501310855095213,0.1613038947183758
0.7291810170404961,0.4968591067252016,0.22470495794025075,0.2119619887409606
0.7493562464050333,0.4803378301438935,0.11643353263655148,0.14281742995681282
0.7425709706562077,0.508331460840671,0.23493946985967126,0.20337378231100414
0.7710400898693153,0.5688822331109897,0.28282507076346,-0.03824211259359545
0.7050552191929305,0.4075124476348061,0.15984433795806968,0.20645942338812245
0.7273546402634151,0.4682875013578733,0.3017997896167576,0.15448388011354544
0.7435556013218355,0.35422645980994494,0.2711896839654956,0.1324466343267766
0.6941736456735987,0.5700153331373716,0.14649886670606907,0.10918794965655801
0.7619831808443874,0.5050118187613482,0.2353719973828578,0.16728608327213826
0.6902695797016295,0.5657603847060253,0.21569187032378323,0.15387251532497456
0.7088334897984322,0.4674549543230657,0.13361037543452028,0.24989209548339741
0.7080723641027349,0.6171476422668215,0.3350446941268915,0.16941742886682923
0.757197716440742,0.48985607047556134,0.1743425989448645,0.1888678008076764
0.694992494657148,0.5241029622363614,0.21954436600389093,0.13821154987378595
0.756192060292376,0.4015058709044342,0.27107113979968633,0.22280441019893685
0.80323835991264,0.4980293597786016,0.3059381078033564,0.0647335481517876
0.6966772693088725,0.5330587691645552,0.24083286821313662,0.0831396464493421
0.7378186217831469,0.5200659180246833,0.25752460091674273,0.12101746988357034
0.7180302729351709,0.48455550179640866,0.2383578860242754,0.10911578452511338
0.7217482459250308,0.475271479347828,0.20085361803008378,0.24784155045300546
0.7096634501235574,0.5072160049174673,0.1900920641266185,0.17146920545025915
0.6933069324704099,0.5900840384170063,0.20941107572279438,0.15048241339976462
0.7510388542249327,0.5192733500899844,0.17825143095563262,0.16657917927012825
0.7801776826866831,0.4233358876249107,0.07213937228899699,0.042412017307640305
0.6974905469423874,0.5338425427272816,0.2530753846402981,0.18325313383140163
0.7074747057107293,0.45310414008204514,0.2516073652655076,0.08393199662227664
0.7367636377100129,0.5607948692623435,0.30852782464513934,0.25420290274587487
0.7427093656990965,0.47589655920812296,0.2471701027451293,0.1794673611295669
0.6946789423150682,0.5630393937379479,0.24079553988319352,0.10084368876968369
0.7171220961754333,0.468930673926972,0.1791494261758234,0.10974495757592084
0.7036805739691248,0.5005594452478104,0.23684561094735887,0.20439534672204904
0.7611969799236954,0.5588631090610973,0.24926567350994258,0.254120133524977
0.6755203638376813,0.5740358186439837,0.23375225176671127,0.08630273637608181
0.7366309353020477,0.4433078033500679,0.18692108651703035,0.16131027653207602
0.7841973931703372,0.4462100388660883,0.23385802883918902,0.1391055940162344
0.7541110780652159,0.5114794677091713,0.18383127966559545,0.12269433789424743
0.7305678531345168,0.4510382155793333,0.24326420793805711,0.09552485900360647
0.7163750624848328,0.505765979088836,0.3728846513650335,0.2075296453125016
0.6950639236767534,0.5375105854004011,0.17299452042152386,0.09585013402619628
0.781770993284436,0.5472902994361464,0.18763181051613007,0.06014045102668868
0.6861177661854043,0.46607669625377696,0.3311992400346915,0.16672460721201765
0.7759573173410712,0.46800234598246615,0.042203194854114987,0.07179645753001515
0.7958330605906678,0.49441169397226015,0.23614467162500224,0.19496466597684
0.7095719298367809,0.4475827391452012,0.32335829840272984,0.17175443615245067
0.7832950842481285,0.4859734676522441,0.21479683246955875,0.23096248585259171
0.6554995630939393,0.552203138910159,0.34763709510191615,0.16744333331172073
0.7030336900492783,0.44771325284684077,0.23712802365476635,0.19620411561474252
0.6883561893430411,0.5758300278060123,0.18159542700668763,0.0683787887999241
0.7034668553285127,0.535970739809883,0.28055498539829915,0.15864209645841953
0.7404410685433982,0.4643614752356349,0.20910440240258105,0.16930730737752475
0.7040923200133201,0.5273585888994116,0.17940490317736013,0.1820105129149738
0.7438326372176189,0.5369338363467455,0.2507717802994619,0.17861042845394837
0.6773710734817904,0.4415565560896891,0.21331768695565237,0.03330589793731052
0.7501448623872001,0.45540944267252825,0.10396043366867953,0.08621079302704307
0.6937139870026497,0.45154045897679546,0.17514395054117912,0.15574318872349363
0.7145345961460186,0.5002705605821446,0.2742788189681143,0.12793989217288562
0.7845126132662747,0.5097659560466432,0.20035764809974488,0.224450640413822
0.7299563988651601,0.37688116011933,0.14065358552716817,0.1626286586609544
0.7220727156434954,0.5207220867286764,0.20406167550689927,0.10940447589166925
0.75937393140569,0.6160842919119669,0.08197545842338189,0.10375142368568258
0.6937877144172733,0.5092315823848356,0.19244481810275416,0.038893238324875457
0.6915341349980556,0.4421772464743937,0.30316188685025897,0.19795306142211921
0.7501910425852353,0.48839200692529317,0.21366667609581036,0.10429066184727925
0.7675007938998616,0.4945701245558931,0.2524246854528266,0.1546194673627986
0.6560363475836586,0.4623157199959356,0.18480000301417276,0.18471030527653104
0.7495294265239901,0.5563214643988843,0.23305516553884825,0.08234031688537696
0.6556912130993405,0.4303185826335279,0.25476083214397366,0.16730648117807975
0.7201753409442776,0.5151248080117444,0.2653523179178497,0.15871286420185426
0.6853300377841608,0.41052032835439634,0.19266642232112408,0.12907664791049314
0.7183281914276711,0.48866550615469745,0.16379152452109788,0.061470146000211306
0.7314226724452408,0.5500389739827873,0.2314607400775115,0.2668446848610289
0.733242474476039,0.546829269734384,0.286520174041543,-0.09462860713919131
0.7362310622198672,0.46438655801714784,0.290142533261953,0.16345305985472056
0.7382474242897049,0.4683704900297052,0.1874639973127369,0.15075327025561502
0.7314065035277295,0.43723108083914897,0.1705009808552968,0.12474522224438579
0.7305943089436248,0.5171808091155669,0.28461626081282543,0.16224194265252329
0.6811709229598204,0.4728000244065935,0.17438527130009202,-0.06266214890795321
0.704760289847152,0.5005282257722681,0.27657539354600613,0.14256342225225996
